70,-0.324,0.0,0.043,80
70,-0.327,0.0,0.014,80
70,-0.327,0.0,0.012,80
70,-0.327,0.0,-0.017,80
70,-0.324,0.0,-0.041,80
70,-0.32,0.0,-0.069,80
70,-0.289,0.0,-0.154,80
70,-0.285,0.0,-0.16,80
70,-0.253,0.0,-0.207,80
70,-0.259,0.0,-0.2,80
70,-0.225,0.0,-0.238,80
70,-0.185,0.0,-0.27,80
70,-0.177,0.0,-0.275,80
70,-0.156,0.0,-0.287,80
70,-0.101,0.0,-0.311,80
70,-0.083,0.0,-0.316,80
70,-0.03,0.0,-0.326,80
70,0.043,0.0,-0.324,80
70,0.061,0.0,-0.321,80
70,0.105,0.0,-0.31,80
70,0.099,0.0,-0.312,80
70,0.153,0.0,-0.289,80
70,0.204,0.0,-0.256,80
70,0.225,0.0,-0.237,80
70,0.221,0.0,-0.241,80
70,0.254,0.0,-0.206,80
70,0.268,0.0,-0.188,80
70,0.31,0.0,-0.103,80
70,0.316,0.0,-0.085,80
70,0.322,0.0,-0.058,80
70,0.326,0.0,-0.021,80
70,0.481,0.0,-0.017,80
70,0.474,0.0,0.082,80
70,0.48,0.0,0.031,80
70,0.468,0.0,0.112,80
70,0.461,0.0,0.136,80
70,0.422,0.0,0.23,80
70,0.425,0.0,0.225,80
70,0.363,0.0,0.316,80
70,0.378,0.0,0.297,80
70,0.321,0.0,0.358,80
70,0.304,0.0,0.373,80
70,0.229,0.0,0.423,80
70,0.212,0.0,0.432,80
70,0.181,0.0,0.446,80
70,0.125,0.0,0.464,80
70,0.153,0.0,0.456,80
70,0.026,0.0,0.48,80
70,0.021,0.0,0.481,80
70,-0.068,0.0,0.476,80
70,-0.108,0.0,0.469,80
70,-0.076,0.0,0.475,80
70,-0.098,0.0,0.471,80
70,-0.145,0.0,0.459,80
70,-0.186,0.0,0.444,80
70,-0.247,0.0,0.413,80
70,-0.281,0.0,0.391,80
70,-0.286,0.0,0.387,80
70,-0.379,0.0,0.296,80
70,-0.359,0.0,0.32,80
70,-0.43,0.0,0.216,80
70,-0.441,0.0,0.192,80
70,-0.458,0.0,0.147,80
70,-0.464,0.0,0.128,80
70,-0.464,0.0,0.127,80
70,-0.472,0.0,0.092,80
70,-0.48,0.0,0.032,80
70,-0.48,0.0,-0.037,80
70,-0.479,0.0,-0.042,80
70,-0.458,0.0,-0.145,80
70,-0.444,0.0,-0.185,80
70,-0.438,0.0,-0.198,80
70,-0.428,0.0,-0.22,80
70,-0.432,0.0,-0.211,80
70,-0.4,0.0,-0.267,80
70,-0.365,0.0,-0.313,80
70,-0.31,0.0,-0.368,80
70,-0.299,0.0,-0.377,80
70,-0.295,0.0,-0.38,80
70,-0.261,0.0,-0.404,80
70,-0.166,0.0,-0.451,80
70,-0.103,0.0,-0.47,80
70,-0.071,0.0,-0.476,80
70,-0.065,0.0,-0.477,80
70,-0.023,0.0,-0.48,80
70,-0.023,0.0,-0.48,80
70,0.022,0.0,-0.48,80
70,0.098,0.0,-0.471,80
70,0.123,0.0,-0.465,80
70,0.167,0.0,-0.451,80
70,0.253,0.0,-0.409,80
70,0.239,0.0,-0.418,80
70,0.297,0.0,-0.378,80
70,0.344,0.0,-0.336,80
70,0.331,0.0,-0.349,80
70,0.373,0.0,-0.303,80
70,0.434,0.0,-0.208,80
70,0.452,0.0,-0.163,80
70,0.443,0.0,-0.187,80
70,0.456,0.0,-0.154,80
70,0.476,0.0,-0.07,80
70,0.477,0.0,-0.059,80
70,0.63,0.0,0.005,80
70,0.628,0.0,0.051,80
70,0.616,0.0,0.13,80
70,0.609,0.0,0.16,80
70,0.581,0.0,0.244,80
70,0.594,0.0,0.211,80
70,0.59,0.0,0.22,80
70,0.528,0.0,0.344,80
70,0.531,0.0,0.339,80
70,0.501,0.0,0.382,80
70,0.476,0.0,0.412,80
70,0.361,0.0,0.517,80
70,0.335,0.0,0.533,80
70,0.261,0.0,0.573,80
70,0.305,0.0,0.551,80
70,0.238,0.0,0.583,80
70,0.152,0.0,0.611,80
70,0.204,0.0,0.596,80
70,0.154,0.0,0.611,80
70,0.038,0.0,0.629,80
70,-0.081,0.0,0.625,80
70,-0.062,0.0,0.627,80
70,-0.132,0.0,0.616,80
70,-0.104,0.0,0.621,80
70,-0.193,0.0,0.6,80
70,-0.269,0.0,0.57,80
70,-0.245,0.0,0.58,80
70,-0.33,0.0,0.537,80
70,-0.323,0.0,0.541,80
70,-0.412,0.0,0.477,80
70,-0.494,0.0,0.39,80
70,-0.499,0.0,0.385,80
70,-0.555,0.0,0.298,80
70,-0.522,0.0,0.352,80
70,-0.578,0.0,0.25,80
70,-0.591,0.0,0.219,80
70,-0.596,0.0,0.205,80
70,-0.625,0.0,0.079,80
70,-0.627,0.0,0.058,80
70,-0.628,0.0,0.047,80
70,-0.628,0.0,0.045,80
70,-0.627,0.0,-0.056,80
70,-0.628,0.0,-0.054,80
70,-0.621,0.0,-0.108,80
70,-0.572,0.0,-0.263,80
70,-0.539,0.0,-0.326,80
70,-0.549,0.0,-0.308,80
70,-0.494,0.0,-0.391,80
70,-0.467,0.0,-0.423,80
70,-0.491,0.0,-0.395,80
70,-0.364,0.0,-0.515,80
70,-0.384,0.0,-0.499,80
70,-0.305,0.0,-0.551,80
70,-0.287,0.0,-0.561,80
70,-0.316,0.0,-0.545,80
70,-0.209,0.0,-0.594,80
70,-0.146,0.0,-0.613,80
70,-0.046,0.0,-0.628,80
70,-0.095,0.0,-0.623,80
70,-0.01,0.0,-0.63,80
70,0.015,0.0,-0.63,80
70,0.141,0.0,-0.614,80
70,0.181,0.0,-0.603,80
70,0.117,0.0,-0.619,80
70,0.282,0.0,-0.564,80
70,0.329,0.0,-0.537,80
70,0.284,0.0,-0.563,80
70,0.356,0.0,-0.52,80
70,0.45,0.0,-0.441,80
70,0.42,0.0,-0.469,80
70,0.518,0.0,-0.358,80
70,0.513,0.0,-0.365,80
70,0.564,0.0,-0.281,80
70,0.58,0.0,-0.246,80
70,0.591,0.0,-0.218,80
70,0.602,0.0,-0.187,80
70,0.615,0.0,-0.136,80
70,0.625,0.0,-0.076,80
70,0.626,0.0,-0.075,80
70,0.777,0.0,0.013,80
70,0.767,0.0,0.127,80
70,0.758,0.0,0.17,80
70,0.733,0.0,0.258,80
70,0.739,0.0,0.24,80
70,0.712,0.0,0.31,80
70,0.727,0.0,0.274,80
70,0.716,0.0,0.302,80
70,0.622,0.0,0.466,80
70,0.616,0.0,0.473,80
70,0.595,0.0,0.499,80
70,0.579,0.0,0.518,80
70,0.552,0.0,0.547,80
70,0.489,0.0,0.604,80
70,0.474,0.0,0.616,80
70,0.334,0.0,0.702,80
70,0.295,0.0,0.719,80
70,0.228,0.0,0.743,80
70,0.123,0.0,0.767,80
70,0.182,0.0,0.755,80
70,-0.0,0.0,0.777,80
70,-0.069,0.0,0.774,80
70,0.011,0.0,0.777,80
70,-0.076,0.0,0.773,80
70,-0.139,0.0,0.764,80
70,-0.297,0.0,0.718,80
70,-0.237,0.0,0.74,80
70,-0.403,0.0,0.664,80
70,-0.344,0.0,0.697,80
70,-0.424,0.0,0.651,80
70,-0.501,0.0,0.594,80
70,-0.503,0.0,0.592,80
70,-0.597,0.0,0.497,80
70,-0.531,0.0,0.567,80
70,-0.679,0.0,0.378,80
70,-0.626,0.0,0.46,80
70,-0.723,0.0,0.283,80
70,-0.71,0.0,0.315,80
70,-0.739,0.0,0.241,80
70,-0.735,0.0,0.252,80
70,-0.763,0.0,0.146,80
70,-0.771,0.0,0.1,80
70,-0.776,0.0,-0.045,80
70,-0.769,0.0,-0.11,80
70,-0.761,0.0,-0.156,80
70,-0.751,0.0,-0.198,80
70,-0.736,0.0,-0.248,80
70,-0.753,0.0,-0.19,80
70,-0.682,0.0,-0.372,80
70,-0.68,0.0,-0.375,80
70,-0.704,0.0,-0.33,80
70,-0.622,0.0,-0.466,80
70,-0.578,0.0,-0.52,80
70,-0.57,0.0,-0.528,80
70,-0.548,0.0,-0.551,80
70,-0.451,0.0,-0.633,80
70,-0.445,0.0,-0.637,80
70,-0.388,0.0,-0.673,80
70,-0.234,0.0,-0.741,80
70,-0.271,0.0,-0.728,80
70,-0.182,0.0,-0.755,80
70,-0.1,0.0,-0.771,80
70,-0.106,0.0,-0.77,80
70,-0.084,0.0,-0.772,80
70,-0.062,0.0,-0.775,80
70,0.008,0.0,-0.777,80
70,0.112,0.0,-0.769,80
70,0.108,0.0,-0.769,80
70,0.246,0.0,-0.737,80
70,0.309,0.0,-0.713,80
70,0.353,0.0,-0.692,80
70,0.345,0.0,-0.696,80
70,0.464,0.0,-0.623,80
70,0.509,0.0,-0.587,80
70,0.529,0.0,-0.569,80
70,0.579,0.0,-0.518,80
70,0.649,0.0,-0.427,80
70,0.627,0.0,-0.459,80
70,0.668,0.0,-0.397,80
70,0.677,0.0,-0.382,80
70,0.727,0.0,-0.275,80
70,0.758,0.0,-0.17,80
70,0.771,0.0,-0.097,80
70,0.754,0.0,-0.187,80
70,0.776,0.0,0.029,80
70,0.922,0.0,0.027,80
70,0.922,0.0,0.019,80
70,0.921,0.0,0.047,80
70,0.904,0.0,0.18,80
70,0.894,0.0,0.227,80
70,0.896,0.0,0.216,80
70,0.794,0.0,0.469,80
70,0.822,0.0,0.418,80
70,0.796,0.0,0.464,80
70,0.681,0.0,0.621,80
70,0.681,0.0,0.621,80
70,0.71,0.0,0.588,80
70,0.582,0.0,0.715,80
70,0.594,0.0,0.705,80
70,0.575,0.0,0.721,80
70,0.362,0.0,0.848,80
70,0.384,0.0,0.838,80
70,0.32,0.0,0.865,80
70,0.207,0.0,0.898,80
70,0.239,0.0,0.89,80
70,0.049,0.0,0.921,80
70,-0.007,0.0,0.922,80
70,0.068,0.0,0.919,80
70,-0.078,0.0,0.919,80
70,-0.18,0.0,0.904,80
70,-0.268,0.0,0.882,80
70,-0.283,0.0,0.877,80
70,-0.264,0.0,0.883,80
70,-0.415,0.0,0.823,80
70,-0.425,0.0,0.818,80
70,-0.395,0.0,0.833,80
70,-0.462,0.0,0.798,80
70,-0.589,0.0,0.709,80
70,-0.663,0.0,0.641,80
70,-0.683,0.0,0.619,80
70,-0.699,0.0,0.601,80
70,-0.773,0.0,0.502,80
70,-0.79,0.0,0.475,80
70,-0.806,0.0,0.447,80
70,-0.875,0.0,0.291,80
70,-0.881,0.0,0.273,80
70,-0.887,0.0,0.251,80
70,-0.906,0.0,0.169,80
70,-0.919,0.0,0.07,80
70,-0.921,0.0,0.047,80
70,-0.922,0.0,-0.001,80
70,-0.922,0.0,-0.02,80
70,-0.902,0.0,-0.191,80
70,-0.915,0.0,-0.109,80
70,-0.874,0.0,-0.293,80
70,-0.836,0.0,-0.388,80
70,-0.81,0.0,-0.44,80
70,-0.767,0.0,-0.511,80
70,-0.824,0.0,-0.413,80
70,-0.805,0.0,-0.45,80
70,-0.734,0.0,-0.558,80
70,-0.702,0.0,-0.597,80
70,-0.578,0.0,-0.718,80
70,-0.551,0.0,-0.739,80
70,-0.543,0.0,-0.745,80
70,-0.414,0.0,-0.824,80
70,-0.456,0.0,-0.802,80
70,-0.286,0.0,-0.877,80
70,-0.258,0.0,-0.885,80
70,-0.146,0.0,-0.91,80
70,-0.195,0.0,-0.901,80
70,0.013,0.0,-0.922,80
70,0.021,0.0,-0.922,80
70,0.061,0.0,-0.92,80
70,0.022,0.0,-0.922,80
70,0.263,0.0,-0.884,80
70,0.247,0.0,-0.888,80
70,0.347,0.0,-0.854,80
70,0.303,0.0,-0.871,80
70,0.486,0.0,-0.783,80
70,0.375,0.0,-0.842,80
70,0.484,0.0,-0.785,80
70,0.593,0.0,-0.706,80
70,0.681,0.0,-0.621,80
70,0.717,0.0,-0.58,80
70,0.721,0.0,-0.575,80
70,0.748,0.0,-0.539,80
70,0.819,0.0,-0.423,80
70,0.797,0.0,-0.463,80
70,0.867,0.0,-0.314,80
70,0.866,0.0,-0.315,80
70,0.85,0.0,-0.358,80
70,0.885,0.0,-0.259,80
70,0.91,0.0,-0.147,80
70,0.916,0.0,-0.106,80
70,1.059,0.0,-0.124,80
70,1.059,0.0,0.12,80
70,1.046,0.0,0.207,80
70,1.021,0.0,0.306,80
70,1.018,0.0,0.317,80
70,0.957,0.0,0.47,80
70,1.011,0.0,0.337,80
70,0.911,0.0,0.553,80
70,0.853,0.0,0.639,80
70,0.848,0.0,0.645,80
70,0.761,0.0,0.746,80
70,0.737,0.0,0.77,80
70,0.707,0.0,0.798,80
70,0.659,0.0,0.838,80
70,0.527,0.0,0.927,80
70,0.606,0.0,0.877,80
70,0.404,0.0,0.987,80
70,0.44,0.0,0.971,80
70,0.472,0.0,0.956,80
70,0.187,0.0,1.05,80
70,0.267,0.0,1.032,80
70,0.142,0.0,1.056,80
70,-0.007,0.0,1.066,80
70,0.095,0.0,1.062,80
70,-0.185,0.0,1.05,80
70,-0.253,0.0,1.036,80
70,-0.137,0.0,1.057,80
70,-0.26,0.0,1.034,80
70,-0.338,0.0,1.011,80
70,-0.378,0.0,0.997,80
70,-0.386,0.0,0.994,80
70,-0.524,0.0,0.929,80
70,-0.674,0.0,0.826,80
70,-0.725,0.0,0.782,80
70,-0.805,0.0,0.699,80
70,-0.793,0.0,0.713,80
70,-0.769,0.0,0.738,80
70,-0.893,0.0,0.582,80
70,-0.953,0.0,0.478,80
70,-0.963,0.0,0.458,80
70,-0.999,0.0,0.373,80
70,-1.0,0.0,0.369,80
70,-1.028,0.0,0.281,80
70,-1.059,0.0,0.12,80
70,-1.065,0.0,0.051,80
70,-1.066,0.0,0.01,80
70,-1.066,0.0,0.028,80
70,-1.063,0.0,-0.083,80
70,-1.056,0.0,-0.148,80
70,-1.034,0.0,-0.259,80
70,-1.02,0.0,-0.309,80
70,-0.975,0.0,-0.43,80
70,-0.971,0.0,-0.439,80
70,-0.93,0.0,-0.52,80
70,-0.943,0.0,-0.497,80
70,-0.833,0.0,-0.665,80
70,-0.839,0.0,-0.658,80
70,-0.847,0.0,-0.647,80
70,-0.811,0.0,-0.692,80
70,-0.662,0.0,-0.835,80
70,-0.598,0.0,-0.882,80
70,-0.574,0.0,-0.898,80
70,-0.445,0.0,-0.969,80
70,-0.395,0.0,-0.99,80
70,-0.299,0.0,-1.023,80
70,-0.355,0.0,-1.005,80
70,-0.14,0.0,-1.057,80
70,-0.039,0.0,-1.065,80
70,-0.149,0.0,-1.056,80
70,0.05,0.0,-1.065,80
70,0.006,0.0,-1.066,80
70,0.146,0.0,-1.056,80
70,0.184,0.0,-1.05,80
70,0.263,0.0,-1.033,80
70,0.371,0.0,-0.999,80
70,0.527,0.0,-0.927,80
70,0.421,0.0,-0.979,80
70,0.475,0.0,-0.954,80
70,0.661,0.0,-0.837,80
70,0.698,0.0,-0.806,80
70,0.784,0.0,-0.722,80
70,0.687,0.0,-0.815,80
70,0.805,0.0,-0.699,80
70,0.912,0.0,-0.552,80
70,0.91,0.0,-0.556,80
70,0.994,0.0,-0.386,80
70,0.973,0.0,-0.435,80
70,1.0,0.0,-0.369,80
70,1.021,0.0,-0.305,80
70,1.049,0.0,-0.191,80
70,1.066,0.0,-0.03,80
70,1.065,0.0,0.051,80
70,1.206,0.0,0.08,80
70,1.208,0.0,0.06,80
70,1.195,0.0,0.182,80
70,1.16,0.0,0.342,80
70,1.16,0.0,0.341,80
70,1.178,0.0,0.27,80
70,1.146,0.0,0.385,80
70,1.015,0.0,0.657,80
70,1.071,0.0,0.56,80
70,1.048,0.0,0.603,80
70,0.963,0.0,0.731,80
70,0.837,0.0,0.873,80
70,0.773,0.0,0.93,80
70,0.717,0.0,0.974,80
70,0.632,0.0,1.031,80
70,0.755,0.0,0.945,80
70,0.679,0.0,1.001,80
70,0.465,0.0,1.116,80
70,0.351,0.0,1.157,80
70,0.28,0.0,1.176,80
70,0.436,0.0,1.128,80
70,0.204,0.0,1.192,80
70,0.131,0.0,1.202,80
70,0.082,0.0,1.206,80
70,-0.102,0.0,1.205,80
70,-0.183,0.0,1.195,80
70,-0.096,0.0,1.205,80
70,-0.182,0.0,1.195,80
70,-0.408,0.0,1.138,80
70,-0.356,0.0,1.155,80
70,-0.494,0.0,1.104,80
70,-0.534,0.0,1.085,80
70,-0.661,0.0,1.012,80
70,-0.624,0.0,1.036,80
70,-0.805,0.0,0.902,80
70,-0.873,0.0,0.837,80
70,-0.874,0.0,0.835,80
70,-0.918,0.0,0.787,80
70,-0.938,0.0,0.763,80
70,-0.974,0.0,0.716,80
70,-1.007,0.0,0.67,80
70,-1.014,0.0,0.659,80
70,-1.131,0.0,0.428,80
70,-1.099,0.0,0.505,80
70,-1.184,0.0,0.246,80
70,-1.197,0.0,0.17,80
70,-1.192,0.0,0.2,80
70,-1.19,0.0,0.213,80
70,-1.208,0.0,0.051,80
70,-1.196,0.0,-0.178,80
70,-1.208,0.0,-0.045,80
70,-1.17,0.0,-0.303,80
70,-1.187,0.0,-0.229,80
70,-1.169,0.0,-0.308,80
70,-1.085,0.0,-0.534,80
70,-1.116,0.0,-0.465,80
70,-1.0,0.0,-0.68,80
70,-1.081,0.0,-0.542,80
70,-0.929,0.0,-0.774,80
70,-0.907,0.0,-0.799,80
70,-0.87,0.0,-0.84,80
70,-0.792,0.0,-0.914,80
70,-0.708,0.0,-0.98,80
70,-0.594,0.0,-1.053,80
70,-0.752,0.0,-0.947,80
70,-0.454,0.0,-1.121,80
70,-0.491,0.0,-1.105,80
70,-0.552,0.0,-1.075,80
70,-0.492,0.0,-1.104,80
70,-0.36,0.0,-1.154,80
70,-0.102,0.0,-1.205,80
70,-0.239,0.0,-1.185,80
70,-0.12,0.0,-1.203,80
70,-0.116,0.0,-1.203,80
70,0.024,0.0,-1.209,80
70,0.296,0.0,-1.172,80
70,0.159,0.0,-1.198,80
70,0.332,0.0,-1.162,80
70,0.268,0.0,-1.179,80
70,0.6,0.0,-1.05,80
70,0.67,0.0,-1.007,80
70,0.501,0.0,-1.1,80
70,0.561,0.0,-1.071,80
70,0.756,0.0,-0.944,80
70,0.761,0.0,-0.94,80
70,0.773,0.0,-0.929,80
70,0.904,0.0,-0.803,80
70,0.954,0.0,-0.743,80
70,1.058,0.0,-0.585,80
70,0.999,0.0,-0.681,80
70,1.141,0.0,-0.401,80
70,1.095,0.0,-0.513,80
70,1.177,0.0,-0.277,80
70,1.182,0.0,-0.255,80
70,1.158,0.0,-0.347,80
70,1.208,0.0,-0.044,80
70,1.196,0.0,-0.174,80
70,1.35,0.0,0.033,80
70,1.335,0.0,0.2,80
70,1.323,0.0,0.269,80
70,1.311,0.0,0.322,80
70,1.3,0.0,0.366,80
70,1.319,0.0,0.288,80
70,1.246,0.0,0.52,80
70,1.207,0.0,0.604,80
70,1.206,0.0,0.606,80
70,1.079,0.0,0.811,80
70,1.037,0.0,0.864,80
70,1.122,0.0,0.75,80
70,0.974,0.0,0.935,80
70,0.935,0.0,0.974,80
70,0.819,0.0,1.073,80
70,0.897,0.0,1.009,80
70,0.771,0.0,1.108,80
70,0.569,0.0,1.224,80
70,0.458,0.0,1.27,80
70,0.624,0.0,1.197,80
70,0.549,0.0,1.233,80
70,0.194,0.0,1.336,80
70,0.4,0.0,1.289,80
70,0.285,0.0,1.32,80
70,-0.07,0.0,1.348,80
70,0.03,0.0,1.35,80
70,-0.179,0.0,1.338,80
70,-0.147,0.0,1.342,80
70,-0.326,0.0,1.31,80
70,-0.322,0.0,1.311,80
70,-0.394,0.0,1.291,80
70,-0.472,0.0,1.265,80
70,-0.432,0.0,1.279,80
70,-0.716,0.0,1.144,80
70,-0.837,0.0,1.06,80
70,-0.873,0.0,1.029,80
70,-0.977,0.0,0.932,80
70,-0.911,0.0,0.996,80
70,-0.932,0.0,0.977,80
70,-0.937,0.0,0.972,80
70,-1.178,0.0,0.659,80
70,-1.105,0.0,0.776,80
70,-1.148,0.0,0.711,80
70,-1.212,0.0,0.595,80
70,-1.265,0.0,0.473,80
70,-1.311,0.0,0.322,80
70,-1.317,0.0,0.296,80
70,-1.344,0.0,0.125,80
70,-1.33,0.0,0.233,80
70,-1.35,0.0,0.011,80
70,-1.349,0.0,0.048,80
70,-1.341,0.0,-0.157,80
70,-1.343,0.0,-0.134,80
70,-1.347,0.0,-0.09,80
70,-1.334,0.0,-0.208,80
70,-1.305,0.0,-0.347,80
70,-1.301,0.0,-0.359,80
70,-1.266,0.0,-0.469,80
70,-1.157,0.0,-0.695,80
70,-1.057,0.0,-0.84,80
70,-1.133,0.0,-0.734,80
70,-0.982,0.0,-0.926,80
70,-1.031,0.0,-0.871,80
70,-0.866,0.0,-1.036,80
70,-0.922,0.0,-0.986,80
70,-0.704,0.0,-1.152,80
70,-0.636,0.0,-1.191,80
70,-0.671,0.0,-1.172,80
70,-0.597,0.0,-1.211,80
70,-0.52,0.0,-1.246,80
70,-0.426,0.0,-1.281,80
70,-0.411,0.0,-1.286,80
70,-0.408,0.0,-1.287,80
70,-0.101,0.0,-1.346,80
70,-0.175,0.0,-1.339,80
70,0.04,0.0,-1.349,80
70,0.07,0.0,-1.348,80
70,0.025,0.0,-1.35,80
70,0.132,0.0,-1.344,80
70,0.366,0.0,-1.299,80
70,0.52,0.0,-1.246,80
70,0.342,0.0,-1.306,80
70,0.491,0.0,-1.257,80
70,0.605,0.0,-1.207,80
70,0.828,0.0,-1.066,80
70,0.79,0.0,-1.095,80
70,0.937,0.0,-0.972,80
70,0.992,0.0,-0.916,80
70,0.998,0.0,-0.909,80
70,1.055,0.0,-0.842,80
70,1.097,0.0,-0.787,80
70,1.052,0.0,-0.846,80
70,1.097,0.0,-0.786,80
70,1.226,0.0,-0.565,80
70,1.192,0.0,-0.634,80
70,1.321,0.0,-0.28,80
70,1.321,0.0,-0.281,80
70,1.338,0.0,-0.182,80
70,1.35,0.0,-0.006,80
70,1.33,0.0,-0.233,80
